DateTime,AddedIPs,RemovedIPs
1606253524,1,0
1606254124,2,0
1606254724,1,8
1606255924,2,0
1606256524,0,2
1606257124,8,2
1606257724,7,2
1606258324,5,0
1606259524,5,0
1606260124,3,1
1606261324,9,0
1606262525,5,1
1606263723,2,0
1606265523,3,7
1606266724,0,3
1606267924,1,2
1606269124,0,5
1606270323,1,1
1606271524,2,4
1606272124,0,5
1606273924,0,3
1606274524,0,1
1606275724,1,4
1606276324,1,0
1606277524,1,0
1606278724,0,2
1606280524,2,0
1606281124,59,1
1606282324,1,5
1606283524,3,2
1606284124,2,0
1606286524,4,0
1606287723,2,1
1606288924,1,1
1606290724,1,0
1606292524,2,1
1606293724,1,0
1606294923,5,1
1606296123,0,3
1606297324,1,5
1606298523,0,1
1606299724,0,1
1606300324,0,1
1606301524,0,2
1606302124,1,0
1606303324,3,0
1606308123,1,1
1606309324,2,0
1606309924,0,1
1606311124,1,0
1606311724,2,0
1606312924,1,2
1606313523,1,0
1606314124,2,3
1606316524,1,5
1606317723,8,0
1606318324,2,6
1606319524,1,1
1606320123,1,0
1606321323,3,3
1606322523,2,0
1606323124,5,1
1606324924,2,1
1606325523,1,2
1606326123,1,0
1606327323,0,1
1606328524,2,0
1606329724,4,0
1606330923,6,3
1606332123,2,0
1606333324,4,7
1606334524,5,4
1606335723,6,0
1606336924,5,3
1606337523,7,0
1606338123,5,1
1606339324,3,1
1606339924,4,9
1606341123,4,2
1606342323,5,2
1606343524,5,4
1606344124,0,4
1606344723,2,0
1606346523,2,8
1606347123,2,0
1606347723,3,0
1606348323,0,3
1606348924,3,0
1606350123,6,0
1606351323,1,4
1606352524,0,3
1606353123,1,0
1606353723,1,2
1606354324,0,3
1606355524,1,0
1606356124,0,3
1606356724,0,6
1606358523,2,0
1606359723,2,0
1606360924,0,3
1606362124,1,1
1606362724,0,2
1606363924,2,1
1606364524,0,6
1606365723,0,14
1606366923,1,1
1606368123,9,4
1606369324,2,8
1606369924,2,8
1606371723,2,0
1606372923,0,1
1606374724,2,2
1606376523,0,2
1606377123,1,2
1606377723,0,2
1606378923,1,1
1606380723,3,0
1606381923,1,0
1606382524,38,0
1606383724,4,7
1606385524,1,1
1606386123,1,0
1606387324,2,4
1606387924,0,2
1606388523,1,0
1606389723,4,0
1606390923,1,0
1606391523,1,0
1606393323,1,0
1606396324,2,1
1606396923,1,0
1606398124,1,0
1606398723,2,0
1606399923,1,0
1606401123,1,0
1606401723,2,0
1606402923,2,2
1606403523,0,1
1606404123,2,2
1606405923,3,1
1606406523,1,1
1606407123,2,0
1606407723,0,5
1606408923,0,2
1606409523,1,0
1606410124,1,0
1606411323,1,2
1606412524,2,0
1606414323,1,2
1606416123,1,0
1606416723,0,2
1606417924,2,1
1606418523,2,0
1606419723,5,0
1606420924,1,3
1606421523,0,3
1606422123,1,1
1606422723,1,6
1606423323,1,22
1606423923,0,12
1606425123,4,5
1606425724,0,2
1606426924,0,2
1606427523,1,1
1606428724,4,1
1606429324,0,1
1606430524,0,5
